OBJECTID,NUMERO_MUE,TIPO_MUEST,SYMBOL,Ag_ppm,Al_porcien,As_ppm,Au_ppb,Ba_ppm,Be_ppm,Bi_ppm,Br_ppm,Ca_porcien,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Eu_ppm,Fe_porcien,Ga_ppm,Ge_ppm,Hf_ppm,Hg_ppm,In_ppm,Ir_ppb,K_porcient,La_ppm,Li_ppm,Lu_ppm,Mg_porcien,Mn_ppm,Mo_ppm,Nb_ppm,Nd_ppm,Ni_ppm,P_ppm,Pb_ppm,Rb_ppm,S_porcient,Sb_ppm,Sc_ppm,Se_ppm,Sm_ppm,Sn_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_porcien,TI_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm,FRACCION,Na_porcien,REFERENCIA,METODO,Sr_ppm,latDD,lonDD,rng unidad,rng unid_1
"774",33PPC,"85002",,-0.20000,7.09000,3.80000,7.00000,-50.00000,2.00000,30.00000,33.20000,2.50000,1.30000,30.00000,10.00000,0.00000,4.00000,33.30000,0.70000,3.08000,0.00000,0.00000,3.00000,3.00000,0.00000,7.00000,2.41000,18.80000,0.00000,0.30000,1.55000,802.00000,6.00000,0.00000,77.00000,19.00000,500.00000,45.00000,114.00000,0.00000,0.40000,11.10000,-3.00000,3.30000,0.00000,0.80000,0.80000,0.00000,8.10000,0.47000,0.00000,-0.50000,93.00000,5.00000,19.40000,2.40000,129.00000,0.00000,"85051",1.535,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",245.00000,-41.278612431999925,-65.816611179999938,,
"777",69PPC,"85002",,-0.20000,7.56000,9.80000,8.00000,526.00000,2.00000,23.00000,32.10000,2.01000,1.10000,46.00000,11.00000,0.00000,7.00000,45.20000,1.10000,3.32000,0.00000,0.00000,4.00000,5.00000,0.00000,6.00000,2.17000,22.70000,0.00000,0.35000,1.65000,721.00000,5.00000,0.00000,14.00000,17.00000,850.00000,46.00000,82.00000,0.00000,0.60000,12.80000,-3.00000,3.10000,0.00000,-0.50000,0.60000,0.00000,7.90000,0.51000,0.00000,2.60000,134.00000,5.00000,24.20000,2.90000,157.00000,0.00000,"85051",1.680,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",261.00000,-41.283532318999960,-65.813338774999977,,
"781",106PPC,"85002",,-0.20000,7.17000,10.30000,7.00000,470.00000,2.00000,15.00000,12.60000,2.27000,1.00000,47.00000,12.00000,0.00000,9.00000,37.20000,0.80000,3.92000,0.00000,0.00000,4.00000,-1.00000,0.00000,-5.00000,2.19000,25.00000,0.00000,0.40000,1.44000,842.00000,5.00000,0.00000,-5.00000,20.00000,650.00000,84.00000,142.00000,0.00000,0.50000,13.40000,-3.00000,4.40000,0.00000,0.80000,1.00000,0.00000,1.40000,0.50000,0.00000,1.80000,109.00000,7.00000,20.60000,2.60000,178.00000,0.00000,"85051",1.342,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",211.00000,-41.286685155999976,-65.808745998999939,,
"827",2002PPC,"85002",,1.90000,7.82000,5.20000,-2.00000,-50.00000,1.00000,-5.00000,3.00000,2.47000,1.00000,42.00000,18.00000,0.00000,5.00000,44.60000,1.10000,3.68000,0.00000,0.00000,6.00000,8.00000,0.00000,-5.00000,1.76000,23.00000,0.00000,0.32000,1.46000,875.00000,6.00000,0.00000,22.00000,25.00000,450.00000,20.00000,110.00000,0.00000,0.70000,15.60000,-3.00000,3.90000,0.00000,0.50000,-0.50000,0.00000,7.00000,0.71000,0.00000,-0.50000,131.00000,-1.00000,22.50000,1.90000,91.80000,0.00000,"85051",1.389,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",261.00000,-41.174498324999945,-65.917310877999967,,
"828",2006PPC,"85002",,1.10000,6.08000,4.70000,24.00000,813.00000,2.00000,6.00000,2.90000,2.65000,1.30000,41.00000,-1.00000,0.00000,5.00000,44.20000,0.70000,3.16000,0.00000,0.00000,3.00000,-1.00000,0.00000,-5.00000,2.54000,20.50000,0.00000,0.26000,1.17000,687.00000,10.00000,0.00000,9.00000,28.00000,650.00000,77.00000,-5.00000,0.00000,-0.10000,13.10000,-3.00000,3.40000,0.00000,-0.50000,-0.50000,0.00000,5.80000,0.39000,0.00000,3.80000,118.00000,-1.00000,18.20000,1.60000,236.00000,0.00000,"85051",1.416,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",164.00000,-41.163823947999958,-65.911247830999969,,
"831",2020PPC,"85002",,-0.20000,6.71000,4.40000,11.00000,923.00000,2.00000,-5.00000,1.20000,1.72000,0.60000,50.00000,9.00000,0.00000,6.00000,19.50000,1.10000,1.94000,0.00000,0.00000,4.00000,3.00000,0.00000,-5.00000,2.96000,27.80000,0.00000,-0.05000,0.85000,546.00000,8.00000,0.00000,-5.00000,15.00000,350.00000,30.00000,189.00000,0.00000,0.40000,8.10000,-3.00000,4.50000,0.00000,-0.50000,-0.50000,0.00000,12.50000,0.36000,0.00000,0.50000,75.00000,3.00000,21.50000,1.60000,62.80000,0.00000,"85051",1.386,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",173.00000,-41.200111520999933,-65.912700900999937,,
"832",2026PPC,"85002",,0.90000,5.78000,23.90000,5.00000,865.00000,1.00000,-5.00000,1.60000,2.94000,1.20000,56.00000,12.00000,0.00000,6.00000,36.20000,0.80000,2.03000,0.00000,0.00000,3.00000,2.00000,0.00000,-5.00000,2.82000,30.80000,0.00000,0.23000,0.98000,534.00000,16.00000,0.00000,-5.00000,21.00000,500.00000,96.00000,136.00000,0.00000,2.70000,2.30000,-3.00000,4.70000,0.00000,-0.50000,-0.50000,0.00000,8.90000,0.37000,0.00000,0.50000,157.00000,3.00000,14.90000,1.10000,202.00000,0.00000,"85051",0.791,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",161.00000,-41.217035147999979,-65.870263702999978,,
"834",2052PPC,"85001",,-0.20000,7.32000,11.90000,12.00000,1090.00000,1.00000,15.00000,4.30000,2.97000,0.60000,46.00000,-1.00000,0.00000,6.00000,47.80000,-0.20000,3.28000,0.00000,0.00000,5.00000,-1.00000,0.00000,16.00000,1.76000,25.90000,0.00000,0.32000,1.39000,966.00000,8.00000,0.00000,12.00000,20.00000,850.00000,19.00000,-5.00000,0.00000,0.50000,-0.10000,-3.00000,5.50000,0.00000,1.00000,-0.50000,0.00000,9.20000,0.57000,0.00000,3.60000,114.00000,1.00000,24.40000,1.70000,92.60000,0.00000,"85051",1.272,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",253.00000,-41.043417230999978,-65.988261706999936,,
"838",2069PPC,"85001",,0.40000,6.73000,11.60000,11.00000,492.00000,1.00000,-5.00000,9.70000,3.96000,0.90000,57.00000,11.00000,0.00000,6.00000,41.80000,0.70000,2.92000,0.00000,0.00000,5.00000,2.00000,0.00000,6.00000,1.67000,21.20000,0.00000,0.29000,2.23000,821.00000,5.00000,0.00000,15.00000,16.00000,800.00000,15.00000,109.00000,0.00000,0.70000,14.50000,6.00000,4.60000,0.00000,0.60000,-0.50000,0.00000,6.60000,0.50000,0.00000,5.80000,129.00000,3.00000,20.00000,1.80000,90.90000,0.00000,"85051",1.099,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",441.00000,-41.104726276999941,-65.811250935999965,,
"839",2073PPC,"85001",,0.20000,7.25000,11.40000,5.00000,824.00000,1.00000,-5.00000,15.30000,3.51000,1.10000,46.00000,19.00000,0.00000,6.00000,49.80000,1.00000,3.49000,0.00000,0.00000,5.00000,4.00000,0.00000,-5.00000,1.73000,27.90000,0.00000,0.37000,2.55000,1060.00000,7.00000,0.00000,8.00000,16.00000,1050.00000,17.00000,148.00000,0.00000,-0.10000,16.50000,-3.00000,6.20000,0.00000,0.60000,1.30000,0.00000,7.70000,0.61000,0.00000,0.90000,137.00000,1.00000,24.50000,2.10000,105.00000,0.00000,"85051",1.194,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",389.00000,-41.105350178999970,-65.842997277999984,,
"842",2094PPC,"85002",,0.30000,5.76000,19.10000,22.00000,679.00000,2.00000,-5.00000,1.40000,1.00000,-0.50000,57.00000,7.00000,0.00000,13.00000,15.80000,0.70000,1.55000,0.00000,0.00000,3.00000,5.00000,0.00000,-5.00000,3.31000,29.30000,0.00000,0.17000,0.57000,480.00000,8.00000,0.00000,12.00000,14.00000,350.00000,23.00000,199.00000,0.00000,4.40000,5.70000,-3.00000,3.50000,0.00000,0.80000,-0.50000,0.00000,12.70000,0.28000,0.00000,4.50000,65.00000,3.00000,18.60000,1.30000,47.00000,0.00000,"85051",1.001,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",185.00000,-41.234577566999974,-65.850155083999937,,
"843",2101PPC,"85002",,-0.20000,5.44000,13.70000,18.00000,-50.00000,1.00000,-5.00000,5.60000,8.66000,0.90000,33.00000,-1.00000,0.00000,4.00000,27.00000,0.60000,1.89000,0.00000,0.00000,3.00000,3.00000,0.00000,-5.00000,1.64000,19.60000,0.00000,0.13000,1.22000,518.00000,4.00000,0.00000,-5.00000,18.00000,450.00000,29.00000,-5.00000,0.00000,1.40000,7.50000,-3.00000,3.80000,0.00000,-0.50000,-0.50000,0.00000,6.40000,0.40000,0.00000,2.50000,85.00000,-1.00000,14.10000,0.90000,54.30000,0.00000,"85051",0.941,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",256.00000,-41.253576451999947,-65.843740560999947,,
"844",2118PPC,"85002",,-0.20000,6.49000,9.30000,16.00000,1280.00000,2.00000,7.00000,2.70000,3.79000,1.00000,74.00000,17.00000,0.00000,16.00000,30.40000,0.70000,2.52000,0.00000,0.00000,4.00000,-1.00000,0.00000,18.00000,2.72000,29.10000,0.00000,0.18000,1.19000,801.00000,7.00000,0.00000,55.00000,25.00000,7000.00000,17.00000,221.00000,0.00000,2.00000,10.30000,-3.00000,4.80000,0.00000,-0.50000,-0.50000,0.00000,8.90000,0.35000,0.00000,5.90000,115.00000,2.00000,20.80000,1.20000,74.40000,0.00000,"85051",1.244,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",279.00000,-41.253748322999968,-65.831534778999981,,
"847",2137PPC,"85002",,-0.20000,7.40000,7.40000,24.00000,922.00000,2.00000,-5.00000,1.10000,1.92000,0.80000,64.00000,12.00000,0.00000,3.00000,37.20000,1.00000,2.55000,0.00000,0.00000,3.00000,2.00000,0.00000,-5.00000,1.93000,32.60000,0.00000,0.25000,1.26000,735.00000,11.00000,0.00000,-5.00000,25.00000,800.00000,21.00000,91.00000,0.00000,0.40000,10.00000,-3.00000,5.50000,0.00000,-0.50000,-0.50000,0.00000,9.40000,0.51000,0.00000,3.50000,122.00000,2.00000,21.10000,1.20000,86.30000,0.00000,"85051",1.561,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",309.00000,-41.254461814999956,-65.794105121999962,,
"854",2192PPC,"85002",,-0.20000,7.96000,6.30000,-2.00000,798.00000,2.00000,30.00000,-0.50000,2.82000,1.30000,-3.00000,16.00000,0.00000,7.00000,40.20000,0.50000,2.67000,0.00000,0.00000,3.00000,3.00000,0.00000,-5.00000,1.96000,24.40000,0.00000,-0.05000,1.32000,921.00000,5.00000,0.00000,12.00000,21.00000,900.00000,21.00000,107.00000,0.00000,0.90000,11.80000,-3.00000,4.70000,0.00000,0.70000,-0.50000,0.00000,5.70000,0.53000,0.00000,3.00000,110.00000,-1.00000,23.50000,1.80000,83.00000,0.00000,"85051",1.539,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",293.00000,-41.255320477999931,-65.776551568999935,,
"860",2236PPC,"85002",,-0.20000,5.68000,5.60000,20.00000,643.00000,1.00000,9.00000,2.00000,2.80000,-0.50000,38.00000,15.00000,0.00000,5.00000,26.10000,0.40000,2.07000,0.00000,0.00000,3.00000,4.00000,0.00000,-5.00000,2.06000,24.30000,0.00000,0.30000,1.11000,584.00000,6.00000,0.00000,11.00000,18.00000,500.00000,15.00000,50.00000,0.00000,0.80000,9.00000,-3.00000,3.10000,0.00000,0.60000,0.50000,0.00000,7.30000,0.40000,0.00000,5.90000,87.00000,1.00000,20.00000,1.50000,56.00000,0.00000,"85051",1.397,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",240.00000,-41.136961605999943,-65.919406516999970,,
"861",2246PPC,"85002",,0.40000,6.33000,4.70000,-2.00000,400.00000,1.00000,17.00000,2.20000,2.21000,1.00000,53.00000,12.00000,0.00000,4.00000,23.90000,0.80000,2.59000,0.00000,0.00000,4.00000,3.00000,0.00000,9.00000,2.30000,29.10000,0.00000,0.25000,1.05000,655.00000,4.00000,0.00000,13.00000,21.00000,500.00000,19.00000,130.00000,0.00000,-0.10000,9.50000,-3.00000,4.80000,0.00000,-0.50000,-0.50000,0.00000,9.40000,0.48000,0.00000,3.50000,103.00000,-1.00000,22.90000,1.20000,65.50000,0.00000,"85051",1.441,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",249.00000,-41.106765310999947,-65.912181811999972,,
"871",2312PPC,"85002",,-0.20000,7.08000,6.70000,25.00000,1090.00000,1.00000,7.00000,3.80000,5.18000,1.10000,48.00000,-1.00000,0.00000,5.00000,42.30000,0.60000,2.98000,0.00000,0.00000,4.00000,4.00000,0.00000,-5.00000,1.70000,21.70000,0.00000,0.32000,1.39000,910.00000,11.00000,0.00000,24.00000,16.00000,600.00000,13.00000,68.00000,0.00000,1.10000,9.30000,-3.00000,3.70000,0.00000,1.20000,0.60000,0.00000,5.80000,0.55000,0.00000,6.10000,118.00000,-1.00000,21.70000,1.60000,74.60000,0.00000,"85051",1.543,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",263.00000,-41.197733774999961,-65.819268945999966,,
"873",2330PPC,"85002",,-0.20000,7.08000,8.00000,17.00000,704.00000,1.00000,8.00000,2.80000,5.15000,1.40000,36.00000,15.00000,0.00000,3.00000,40.50000,0.70000,2.68000,0.00000,0.00000,4.00000,2.00000,0.00000,-5.00000,1.92000,20.40000,0.00000,0.35000,1.27000,797.00000,6.00000,0.00000,6.00000,18.00000,650.00000,17.00000,112.00000,0.00000,1.20000,12.60000,-3.00000,4.70000,0.00000,-0.50000,1.30000,0.00000,4.70000,0.52000,0.00000,1.30000,105.00000,3.00000,21.80000,1.60000,75.40000,0.00000,"85051",1.243,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",255.00000,-41.179319836999973,-65.836957388999963,,
"874",2333PPC,"85002",,-0.20000,7.12000,3.80000,19.00000,-50.00000,3.00000,30.00000,1.10000,1.66000,0.60000,111.00000,-1.00000,0.00000,24.00000,29.20000,0.70000,4.08000,0.00000,0.00000,6.00000,2.00000,0.00000,-5.00000,2.97000,51.00000,0.00000,0.22000,1.68000,1040.00000,10.00000,0.00000,25.00000,23.00000,1050.00000,25.00000,272.00000,0.00000,1.00000,17.70000,-3.00000,7.10000,0.00000,1.70000,-0.50000,0.00000,11.80000,0.67000,0.00000,2.90000,125.00000,3.00000,19.70000,1.70000,113.00000,0.00000,"85051",1.466,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",212.00000,-41.163399599999934,-65.836258149999935,,
"877",2351PPC,"85002",,-0.20000,6.73000,4.60000,16.00000,921.00000,2.00000,7.00000,2.70000,5.33000,0.60000,46.00000,-1.00000,0.00000,-1.00000,45.70000,0.70000,2.77000,0.00000,0.00000,4.00000,6.00000,0.00000,8.00000,1.86000,23.40000,0.00000,0.21000,1.42000,596.00000,8.00000,0.00000,14.00000,22.00000,700.00000,17.00000,66.00000,0.00000,0.50000,11.80000,-3.00000,4.80000,0.00000,-0.50000,-0.50000,0.00000,7.80000,0.49000,0.00000,-0.50000,96.00000,1.00000,19.90000,1.50000,76.00000,0.00000,"85051",1.052,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",284.00000,-41.080886130999943,-65.880932087999952,,
"884",2396PPC,"85002",,-0.20000,5.07000,0.00000,0.00000,0.00000,1.00000,-5.00000,0.00000,7.21000,1.00000,0.00000,0.00000,0.00000,0.00000,26.20000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.13000,0.00000,0.00000,0.00000,1.20000,624.00000,5.00000,0.00000,0.00000,20.00000,400.00000,16.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43000,0.00000,0.00000,99.00000,0.00000,18.50000,0.00000,58.50000,0.00000,"85051",0.000,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",231.00000,-41.108238098999941,-65.887037362999934,,
"885",2406PPC,"85002",,-0.20000,5.31000,21.20000,22.00000,482.00000,-1.00000,9.00000,6.50000,11.90000,1.10000,34.00000,12.00000,0.00000,4.00000,36.70000,0.80000,2.61000,0.00000,0.00000,3.00000,-1.00000,0.00000,-5.00000,1.28000,16.60000,0.00000,0.14000,1.33000,457.00000,5.00000,0.00000,-5.00000,15.00000,550.00000,11.00000,40.00000,0.00000,0.70000,11.40000,-3.00000,3.20000,0.00000,0.80000,-0.50000,0.00000,6.50000,0.40000,0.00000,4.10000,91.00000,-1.00000,13.80000,1.00000,57.00000,0.00000,"85051",0.692,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",244.00000,-41.028955020999945,-65.979203867999956,,
"886",2408PPC,"85002",,-0.20000,6.36000,47.80000,69.00000,482.00000,1.00000,6.00000,6.10000,6.00000,0.80000,50.00000,14.00000,0.00000,3.00000,39.90000,0.70000,3.13000,0.00000,0.00000,4.00000,3.00000,0.00000,-5.00000,1.68000,42.20000,0.00000,0.20000,1.44000,678.00000,46.00000,0.00000,13.00000,30.00000,550.00000,17.00000,104.00000,0.00000,7.00000,12.90000,-3.00000,4.80000,0.00000,-0.50000,-0.50000,0.00000,6.60000,0.54000,0.00000,6.80000,114.00000,-1.00000,20.20000,2.00000,75.90000,0.00000,"85051",2.032,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",239.00000,-41.018565893999948,-65.999726565999936,,
"887",2413PPC,"85002",,0.50000,6.93000,33.60000,73.00000,560.00000,1.00000,-5.00000,5.50000,5.40000,0.50000,46.00000,18.00000,0.00000,3.00000,42.00000,0.80000,3.27000,0.00000,0.00000,5.00000,1.00000,0.00000,-5.00000,1.75000,34.80000,0.00000,0.35000,1.45000,719.00000,23.00000,0.00000,14.00000,20.00000,550.00000,20.00000,34.00000,0.00000,4.80000,13.70000,-3.00000,4.90000,0.00000,-0.50000,-0.50000,0.00000,8.60000,0.55000,0.00000,-0.50000,110.00000,2.00000,21.40000,2.30000,77.70000,0.00000,"85051",1.709,"Contribución Técnica N° 18. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4166-IV Sierra Grande, Provincia de Río Negro, República Argentina. 1999","85104",244.00000,-41.013937225999939,-65.990002529999970,,
